"Stimulus","Subject","Mode","Trial","Translation","Correct","Sex","Age","NrLang","DS.Total","WST.Right","Raven.Right","English.Total","Status","MinLev"
"smart",9913,"Auditory",40,"smart, klein ?",1,"female",40,3,8,29,17,17,"target",0.2
"smart",3121,"Auditory",46,,0,"female",15,2,5,20,22,34,"target",0.2
"smart",9275,"Auditory",9,,0,"male",72,3,7,35,9,15,"target",0.2
"smart",2271,"Auditory",17,,0,"female",26,4,8,35,28,43,"target",0.2
"smart",1830,"Auditory",25,,0,"male",15,3,5,18,5,22,"target",0.2
"smart",3125,"Auditory",13,,0,"male",12,1,4,20,15,14,"target",0.2
"smart",2196,"Auditory",5,"smart",1,"female",67,4,6,35,22,36,"target",0.2
"smart",1404,"Auditory",3,"smart/klug",1,"female",23,3,6,29,27,29,"target",0.2
"smart",5449,"Auditory",15,"gescheit",1,"female",32,2,6,34,27,41,"target",0.2
"smart",1401,"Auditory",25,"smart",1,"male",59,4,10,38,21,39,"target",0.2
"smart",3704,"Auditory",19,"smart",1,"male",72,4,5,35,26,40,"target",0.2
"smart",3691,"Auditory",37,"hübsch",0,"female",59,3,8,35,18,38,"target",0.2
"smink",1967,"Auditory",40,"schminken",1,"male",72,1,5,"NA",3,10,"target",0.3333333333
"smink",9022,"Auditory",12,,0,"female",65,2,7,33,12,29,"target",0.3333333333
"smink",9093,"Auditory",9,"schminken",1,"female",15,3,6,18,23,21,"target",0.3333333333
"smink",3494,"Auditory",45,"schminken",1,"female",46,4,5,32,22,28,"target",0.3333333333
"smink",8477,"Auditory",24,,0,"female",42,3,8,36,25,26,"target",0.3333333333
"smink",9802,"Auditory",3,,0,"female",28,4,6,34,18,37,"target",0.3333333333
"smink",9318,"Auditory",50,"schminken",1,"male",72,2,6,34,9,19,"target",0.3333333333
"smink",1264,"Auditory",2,,0,"male",12,1,5,17,19,11,"target",0.3333333333
"smink",7330,"Auditory",17,"schminken",1,"female",68,4,8,37,12,37,"target",0.3333333333
"smink",326,"Auditory",47,"schminken",1,"female",32,3,6,35,19,32,"target",0.3333333333
"smink",6516,"Auditory",10,,0,"male",10,1,3,7,6,13,"target",0.3333333333
"smink",9781,"Auditory",3,"schminken",1,"male",43,4,12,34,35,37,"target",0.3333333333
"smink",9193,"Auditory",20,"schminken",1,"female",25,9,6,32,20,38,"target",0.3333333333
"smink",7269,"Auditory",28,"schminken",1,"male",25,5,12,35,24,36,"target",0.3333333333
"smink",1232,"Auditory",42,"schminken",1,"male",24,4,5,32,8,34,"target",0.3333333333
"smink",9861,"Auditory",47,,0,"male",24,4,7,36,25,41,"target",0.3333333333
"smink",7601,"Auditory",3,,0,"female",38,3,9,36,22,39,"target",0.3333333333
"smink",6532,"Auditory",34,,0,"male",81,6,3,37,10,31,"target",0.3333333333
"smink",8674,"Auditory",21,,0,"female",63,3,6,31,23,20,"target",0.3333333333
"smink",8788,"Auditory",4,"schminken",1,"male",35,3,9,37,29,42,"target",0.3333333333
"smink",8699,"Auditory",36,,0,"female",80,4,5,36,12,30,"target",0.3333333333
"smink",6843,"Auditory",30,,0,"male",71,2,6,31,4,28,"target",0.3333333333
"smink",3836,"Auditory",21,,0,"female",66,4,9,35,20,29,"target",0.3333333333
"smink",7337,"Auditory",27,"Schminke",1,"female",49,3,5,36,19,30,"target",0.3333333333
"smink",5885,"Auditory",25,"Schminke",1,"male",62,2,8,37,13,36,"target",0.3333333333
"smink",5621,"Auditory",46,"Schinke",0,"female",30,5,7,33,26,41,"target",0.3333333333
"smink",1976,"Auditory",30,"schminken",1,"male",11,1,3,15,18,9,"target",0.3333333333
"smink",7921,"Auditory",8,"Schminke",1,"female",15,4,6,27,26,31,"target",0.3333333333
"smink",1312,"Auditory",22,,0,"male",77,2,6,32,2,9,"target",0.3333333333
"smink",8509,"Auditory",42,"schminken",1,"male",68,3,5,34,10,18,"target",0.3333333333
"smink",9490,"Auditory",27,"Schminke",1,"female",39,2,9,35,21,32,"target",0.3333333333
"smink",675,"Auditory",47,"Schminke",1,"male",30,3,7,29,23,28,"target",0.3333333333
"smink",7744,"Auditory",39,"schminken",1,"male",11,2,2,6,18,9,"target",0.3333333333
"smink",7098,"Auditory",45,"schminken",1,"female",62,1,2,35,1,37,"target",0.3333333333
"smink",6599,"Auditory",29,"Schminke",1,"female",10,2,4,9,12,6,"target",0.3333333333
"smink",3558,"Auditory",19,"schminken",1,"male",10,2,3,4,14,9,"target",0.3333333333
"smink",7616,"Auditory",43,,0,"female",11,2,6,13,2,15,"target",0.3333333333
"smink",1570,"Auditory",49,"schminke",1,"male",29,4,6,36,19,"NA","target",0.3333333333
"smink",6131,"Auditory",7,"schminke",1,"female",46,3,8,37,9,20,"target",0.3333333333
"smink",717,"Auditory",31,"Schminke",1,"female",15,2,6,29,21,25,"target",0.3333333333
"smink",8706,"Auditory",4,,0,"male",70,3,7,34,7,15,"target",0.3333333333
"smink",5731,"Auditory",2,"schminken",1,"female",76,3,6,38,16,41,"target",0.3333333333
"smink",4274,"Auditory",6,,0,"male",70,3,9,38,18,34,"target",0.3333333333
"smink",7479,"Auditory",16,,0,"male",25,4,11,38,34,43,"target",0.3333333333
"smink",6537,"Auditory",22,"schminken",1,"female",35,3,7,35,24,41,"target",0.3333333333
"smink",8805,"Auditory",31,,0,"male",70,4,4,35,22,35,"target",0.3333333333
"smink",1644,"Auditory",15,"schminken",1,"female",45,3,6,34,19,32,"target",0.3333333333
"smink",8094,"Auditory",26,,0,"male",56,3,7,37,19,33,"target",0.3333333333
"smink",6164,"Auditory",9,"schminken",1,"male",10,1,5,8,13,29,"target",0.3333333333
"smink",64,"Auditory",13,,0,"female",27,4,7,34,28,42,"target",0.3333333333
"smink",4566,"Auditory",50,"Schminke",1,"female",11,3,6,17,15,10,"target",0.3333333333
"smink",8798,"Auditory",16,"schminken",1,"male",15,2,5,20,18,14,"target",0.3333333333
"smink",2290,"Auditory",13,"smiink",1,"male",58,2,5,36,0,33,"target",0.3333333333
"smink",3172,"Auditory",44,,0,"male",16,2,8,23,17,19,"target",0.3333333333
"smink",6618,"Auditory",31,,0,"male",44,1,4,33,7,29,"target",0.3333333333
"smink",5901,"Auditory",20,"schminken",1,"male",15,2,6,30,23,33,"target",0.3333333333
"smink",9442,"Auditory",23,"schminken",1,"female",23,2,6,32,27,34,"target",0.3333333333
"smink",447,"Auditory",15,"schminken",1,"female",53,3,8,34,16,30,"target",0.3333333333
"smink",78,"Auditory",42,"schminken",1,"female",47,3,8,33,26,27,"target",0.3333333333
"smink",3204,"Auditory",40,,0,"female",15,2,9,25,23,28,"target",0.3333333333
"smink",5180,"Auditory",20,,0,"male",65,5,6,38,11,34,"target",0.3333333333
"smink",5755,"Auditory",35,"Schminke",1,"male",16,4,6,36,29,38,"target",0.3333333333
"smink",6448,"Auditory",46,"schminken",1,"female",11,2,6,7,22,8,"target",0.3333333333
"smink",2846,"Auditory",43,"Schminken",1,"female",11,3,6,4,15,6,"target",0.3333333333
"smink",8531,"Auditory",17,"Schminke",1,"female",52,4,8,36,30,31,"target",0.3333333333
"smink",5277,"Auditory",28,,0,"male",27,3,7,29,29,"NA","target",0.3333333333
"smink",3843,"Auditory",29,,0,"male",70,4,5,34,17,10,"target",0.3333333333
"smink",4181,"Auditory",11,,0,"female",74,4,5,36,0,35,"target",0.3333333333
"smink",3859,"Auditory",29,"schminke",1,"female",24,5,9,35,21,44,"target",0.3333333333
"smink",2285,"Auditory",49,"schminke",1,"male",51,2,7,34,32,35,"target",0.3333333333
"smink",2151,"Auditory",7,,0,"female",26,4,11,32,28,33,"target",0.3333333333
"smink",2909,"Auditory",19,,0,"male",58,2,8,34,9,16,"target",0.3333333333
"smink",4650,"Auditory",1,"schminken",1,"female",48,4,8,41,21,41,"target",0.3333333333
"smink",5491,"Auditory",32,,0,"female",41,4,7,35,32,43,"target",0.3333333333
"smink",2795,"Auditory",5,,0,"female",70,2,7,37,7,7,"target",0.3333333333
"smink",7540,"Auditory",31,"schminken",1,"female",59,2,5,31,13,29,"target",0.3333333333
"smink",9912,"Auditory",22,"schmiken",1,"male",10,2,4,9,14,9,"target",0.3333333333
"smink",527,"Auditory",5,"süss",0,"male",71,2,8,34,15,35,"target",0.3333333333
"smink",8443,"Auditory",6,"schminken",1,"female",71,5,5,33,0,36,"target",0.3333333333
"smink",5566,"Auditory",37,"schminken",1,"female",42,4,4,32,6,31,"target",0.3333333333
"smink",6780,"Auditory",39,"schminken",1,"male",68,4,7,40,21,36,"target",0.3333333333
"smink",3454,"Auditory",31,"schminke",1,"male",10,2,5,23,9,11,"target",0.3333333333
"smink",8385,"Auditory",17,"schminken",1,"female",69,2,4,28,7,26,"target",0.3333333333
"smink",3566,"Auditory",11,,0,"female",29,3,10,34,19,39,"target",0.3333333333
"smink",6510,"Auditory",27,,0,"female",41,2,8,34,30,40,"target",0.3333333333
"smink",6800,"Auditory",39,,0,"female",28,4,6,31,13,"NA","target",0.3333333333
"smink",6150,"Auditory",25,"schminken",1,"male",63,6,6,36,18,31,"target",0.3333333333
"smink",6329,"Auditory",27,"schminken",1,"female",56,3,6,37,21,42,"target",0.3333333333
"smink",3914,"Auditory",47,"schminken",1,"female",11,3,6,12,11,3,"target",0.3333333333
"smink",1350,"Auditory",7,"schminken",1,"male",43,4,10,38,31,38,"target",0.3333333333
"smink",4369,"Auditory",20,"Schminke",1,"female",41,4,10,34,29,33,"target",0.3333333333
"smink",9275,"Auditory",5,"lächeln",0,"male",72,3,7,35,9,15,"target",0.3333333333
"smink",6544,"Auditory",17,"schminken",1,"female",16,4,6,29,25,27,"target",0.3333333333
"smink",7164,"Auditory",9,"schminken",1,"male",10,1,2,4,19,5,"target",0.3333333333
"smink",5153,"Auditory",8,"schminken",1,"female",51,3,6,37,18,37,"target",0.3333333333
"smink",9219,"Auditory",6,"schminken",1,"male",11,1,6,11,9,13,"target",0.3333333333
"smink",9555,"Auditory",26,,0,"male",51,3,6,34,14,36,"target",0.3333333333
"smink",7569,"Auditory",28,,0,"male",10,1,7,4,8,6,"target",0.3333333333
"smink",9913,"Auditory",27,"schminken",1,"female",40,3,8,29,17,17,"target",0.3333333333
"smink",7165,"Auditory",36,"schminken",1,"male",16,3,6,32,18,34,"target",0.3333333333
"smink",8707,"Auditory",4,,0,"female",63,3,4,35,6,34,"target",0.3333333333
"smink",6760,"Auditory",12,"Schminke",1,"male",52,4,7,34,27,39,"target",0.3333333333
"smink",7886,"Auditory",6,"schminken",1,"female",10,1,6,27,26,31,"target",0.3333333333
"smink",5916,"Auditory",20,,0,"female",11,2,9,6,29,18,"target",0.3333333333
"smink",6832,"Auditory",48,"schminken",1,"female",53,4,8,36,20,33,"target",0.3333333333
"smink",8760,"Auditory",24,,0,"male",82,2,7,37,7,22,"target",0.3333333333
"smink",7794,"Auditory",21,,0,"male",64,3,6,36,10,38,"target",0.3333333333
"smink",8373,"Auditory",38,"Schminke",1,"female",30,6,8,36,19,42,"target",0.3333333333
"smink",6178,"Auditory",47,"schminken",1,"female",15,2,4,25,27,21,"target",0.3333333333
"smink",9509,"Auditory",9,,0,"male",73,3,7,37,14,38,"target",0.3333333333
"smink",5584,"Auditory",48,"Schminke",1,"female",30,4,9,37,29,39,"target",0.3333333333
"smink",1401,"Auditory",12,,0,"male",59,4,10,38,21,39,"target",0.3333333333
"smink",8578,"Auditory",41,"schminken",1,"male",11,2,6,9,20,17,"target",0.3333333333
"smink",3270,"Auditory",48,,0,"female",36,5,9,36,17,42,"target",0.3333333333
"smink",7859,"Auditory",19,"schön",0,"female",62,4,5,35,11,28,"target",0.3333333333
"smink",8968,"Auditory",17,,0,"male",25,2,6,31,21,26,"target",0.3333333333
"smink",1897,"Auditory",37,"geschminkt",0,"male",33,8,5,31,16,30,"target",0.3333333333
"smink",9513,"Auditory",3,"f",0,"male",10,1,5,14,5,10,"target",0.3333333333
"smink",2196,"Auditory",9,,0,"female",67,4,6,35,22,36,"target",0.3333333333
"smink",8927,"Auditory",48,"make up",1,"male",59,5,5,36,9,32,"target",0.3333333333
"smink",1668,"Auditory",50,"schminken",1,"female",37,3,6,35,21,37,"target",0.3333333333
"smink",545,"Auditory",40,,0,"female",16,3,4,29,21,25,"target",0.3333333333
"smink",776,"Auditory",1,"Schminken",1,"female",40,2,6,29,11,6,"target",0.3333333333
"smink",6552,"Auditory",11,"klein",0,"female",15,6,10,33,30,33,"target",0.3333333333
"smink",5290,"Auditory",13,,0,"female",10,2,6,20,4,10,"target",0.3333333333
"smink",7215,"Auditory",14,,0,"male",74,3,4,34,13,21,"target",0.3333333333
"smink",4675,"Auditory",40,,0,"male",71,2,6,33,3,17,"target",0.3333333333
"smink",8942,"Auditory",28,"schminken",1,"male",32,3,6,35,25,42,"target",0.3333333333
"smink",1830,"Auditory",23,,0,"male",15,3,5,18,5,22,"target",0.3333333333
"smink",3357,"Auditory",35,,0,"female",44,3,5,34,18,31,"target",0.3333333333
"smink",1034,"Auditory",27,"schminken",1,"female",51,3,6,32,23,19,"target",0.3333333333
"smink",3691,"Auditory",47,"schminken",1,"female",59,3,8,35,18,38,"target",0.3333333333
"smink",134,"Auditory",48,"schminken",1,"male",33,3,6,32,24,24,"target",0.3333333333
"smink",3071,"Auditory",39,,0,"female",48,3,7,26,24,28,"target",0.3333333333
"smink",4420,"Auditory",40,,0,"female",47,2,5,29,7,28,"target",0.3333333333
"smink",2384,"Auditory",46,"schminken",1,"female",27,2,7,36,22,36,"target",0.3333333333
"smink",4137,"Auditory",19,"klein",0,"female",60,4,5,34,7,33,"target",0.3333333333
"smink",3121,"Auditory",10,"schminken",1,"female",15,2,5,20,22,34,"target",0.3333333333
"smink",8667,"Auditory",24,"schminken",1,"female",27,3,6,33,33,44,"target",0.3333333333
"smink",6215,"Auditory",12,,0,"male",72,4,7,38,19,38,"target",0.3333333333
"smink",230,"Auditory",12,,0,"male",84,4,7,37,20,31,"target",0.3333333333
"smink",3434,"Auditory",22,"klein, winzig",0,"female",37,3,3,37,17,39,"target",0.3333333333
"smink",4854,"Auditory",25,,0,"male",86,3,7,34,8,9,"target",0.3333333333
"smink",2493,"Auditory",9,"hüppsch",0,"male",16,2,4,22,18,27,"target",0.3333333333
"smink",5362,"Auditory",43,"Schminke",1,"male",33,3,4,35,20,43,"target",0.3333333333
"smink",2271,"Auditory",35,"schminken",1,"female",26,4,8,35,28,43,"target",0.3333333333
"smink",4432,"Auditory",3,,0,"female",16,3,6,29,18,32,"target",0.3333333333
"smink",5997,"Auditory",41,"Schminke",1,"female",33,4,8,37,23,41,"target",0.3333333333
"smink",8763,"Auditory",20,,0,"female",40,2,4,27,26,13,"target",0.3333333333
"smink",1076,"Auditory",9,"schminken",1,"male",14,3,9,30,32,23,"target",0.3333333333
"smink",288,"Auditory",11,,0,"male",28,4,9,35,24,39,"target",0.3333333333
"smink",550,"Auditory",21,,0,"female",52,3,5,35,15,27,"target",0.3333333333
"smink",552,"Auditory",28,"schminken",1,"female",56,3,6,36,24,30,"target",0.3333333333
"smink",4932,"Auditory",17,"schminken",1,"female",16,2,8,32,19,29,"target",0.3333333333
"smink",3704,"Auditory",4,"schminken",1,"male",72,4,5,35,26,40,"target",0.3333333333
"smink",1936,"Auditory",20,"schminken",1,"male",60,4,7,36,24,41,"target",0.3333333333
"smink",6039,"Auditory",17,"schminken",1,"female",59,3,8,31,3,21,"target",0.3333333333
"smink",2654,"Auditory",16,"schminken",1,"female",41,2,6,33,15,24,"target",0.3333333333
"smink",1404,"Auditory",34,"schminken",1,"female",23,3,6,29,27,29,"target",0.3333333333
"smink",3125,"Auditory",15,,0,"male",12,1,4,20,15,14,"target",0.3333333333
"smink",4155,"Auditory",43,"Schminke",1,"female",33,4,6,35,27,42,"target",0.3333333333
"smink",5449,"Auditory",49,"schminken",1,"female",32,2,6,34,27,41,"target",0.3333333333
"smink",6264,"Auditory",27,"schminken",1,"female",33,5,6,34,17,34,"target",0.3333333333
"söka",8578,"Visual",18,"Soken",0,"male",11,2,6,9,20,17,"target",0.75
"söka",1350,"Visual",20,"suchen",1,"male",43,4,10,38,31,38,"target",0.75
"söka",7479,"Visual",44,,0,"male",25,4,11,38,34,43,"target",0.75
"söka",230,"Visual",22,"suchen",1,"male",84,4,7,37,20,31,"target",0.75
"söka",3357,"Visual",18,,0,"female",44,3,5,34,18,31,"target",0.75
"söka",9219,"Visual",7,,0,"male",11,1,6,11,9,13,"target",0.75
"söka",2493,"Visual",32,"socken",0,"male",16,2,4,22,18,27,"target",0.75
"söka",134,"Visual",24,"socken",0,"male",33,3,6,32,24,24,"target",0.75
"söka",1668,"Visual",14,"suchen",1,"female",37,3,6,35,21,37,"target",0.75
"söka",9193,"Visual",18,"Socken",0,"female",25,9,6,32,20,38,"target",0.75
"söka",7337,"Visual",48,"Socke",0,"female",49,3,5,36,19,30,"target",0.75
"söka",1401,"Visual",28,,0,"male",59,4,10,38,21,39,"target",0.75
"söka",5731,"Visual",2,"socke",0,"female",76,3,6,38,16,41,"target",0.75
"söka",4854,"Visual",13,"socken",0,"male",86,3,7,34,8,9,"target",0.75
"söka",2384,"Visual",29,"Socke",0,"female",27,2,7,36,22,36,"target",0.75
"söka",3566,"Visual",5,,0,"female",29,3,10,34,19,39,"target",0.75
"söka",5755,"Visual",18,"suchen",1,"male",16,4,6,36,29,38,"target",0.75
"söka",8094,"Visual",1,"socken",0,"male",56,3,7,37,19,33,"target",0.75
"söka",3691,"Visual",41,"Socken",0,"female",59,3,8,35,18,38,"target",0.75
"söka",3434,"Visual",16,"socke",0,"female",37,3,3,37,17,39,"target",0.75
"söka",1034,"Visual",49,"Socken",0,"female",51,3,6,32,23,19,"target",0.75
"söka",4675,"Visual",44,,0,"male",71,2,6,33,3,17,"target",0.75
"söka",5916,"Visual",38,"socken",0,"female",11,2,9,6,29,18,"target",0.75
"söka",3558,"Visual",50,,0,"male",10,2,3,4,14,9,"target",0.75
"söka",4420,"Visual",24,,0,"female",47,2,5,29,7,28,"target",0.75
"söka",5997,"Visual",22,"suchen",1,"female",33,4,8,37,23,41,"target",0.75
"söka",9022,"Visual",21,,0,"female",65,2,7,33,12,29,"target",0.75
"söka",7269,"Visual",6,"suchen",1,"male",25,5,12,35,24,36,"target",0.75
"söka",9509,"Visual",35,"suchen",1,"male",73,3,7,37,14,38,"target",0.75
"söka",1312,"Visual",45,,0,"male",77,2,6,32,2,9,"target",0.75
"söka",9093,"Visual",12,,0,"female",15,3,6,18,23,21,"target",0.75
"söka",2196,"Visual",46,,0,"female",67,4,6,35,22,36,"target",0.75
"söka",7601,"Visual",21,"Socke",0,"female",38,3,9,36,22,39,"target",0.75
"söka",6599,"Visual",10,"Soken",0,"female",10,2,4,9,12,6,"target",0.75
"söka",5621,"Visual",5,"Socke",0,"female",30,5,7,33,26,41,"target",0.75
"söka",6164,"Visual",38,,0,"male",10,1,5,8,13,29,"target",0.75
"söka",9275,"Visual",15,,0,"male",72,3,7,35,9,15,"target",0.75
"söka",6264,"Visual",27,"Socke",0,"female",33,5,6,34,17,34,"target",0.75
"söka",8477,"Visual",47,"Socke",0,"female",42,3,8,36,25,26,"target",0.75
"söka",9318,"Visual",8,"socken",0,"male",72,2,6,34,9,19,"target",0.75
"söka",8674,"Visual",8,,0,"female",63,3,6,31,23,20,"target",0.75
"söka",6552,"Visual",26,"socke",0,"female",15,6,10,33,30,33,"target",0.75
"söka",7569,"Visual",11,,0,"male",10,1,7,4,8,6,"target",0.75
"söka",5901,"Visual",14,"socken",0,"male",15,2,6,30,23,33,"target",0.75
"söka",1967,"Visual",4,,0,"male",72,1,5,"NA",3,10,"target",0.75
"söka",6516,"Visual",19,"socke",0,"male",10,1,3,7,6,13,"target",0.75
"söka",7330,"Visual",50,"suchen",1,"female",68,4,8,37,12,37,"target",0.75
"söka",288,"Visual",45,,0,"male",28,4,9,35,24,39,"target",0.75
"söka",8667,"Visual",39,"suchen",1,"female",27,3,6,33,33,44,"target",0.75
"söka",9513,"Visual",1,,0,"male",10,1,5,14,5,10,"target",0.75
"söka",1264,"Visual",47,,0,"male",12,1,5,17,19,11,"target",0.75
"söka",9802,"Visual",34,"socken",0,"female",28,4,6,34,18,37,"target",0.75
"söka",2271,"Visual",16,"socken",0,"female",26,4,8,35,28,43,"target",0.75
"söka",3454,"Visual",35,"Socken",0,"male",10,2,5,23,9,11,"target",0.75
"söka",1076,"Visual",48,"socken",0,"male",14,3,9,30,32,23,"target",0.75
"söka",3859,"Visual",16,"saft",0,"female",24,5,9,35,21,44,"target",0.75
"söka",1830,"Visual",32,,0,"male",15,3,5,18,5,22,"target",0.75
"söka",3494,"Visual",2,"Socken",0,"female",46,4,5,32,22,28,"target",0.75
"söka",6329,"Visual",43,"Socke",0,"female",56,3,6,37,21,42,"target",0.75
"söka",1404,"Visual",39,,0,"female",23,3,6,29,27,29,"target",0.75
"söka",6039,"Visual",33,"socken",0,"female",59,3,8,31,3,21,"target",0.75
"söka",1232,"Visual",40,"Socken",0,"male",24,4,5,32,8,34,"target",0.75
"söka",8968,"Visual",1,,0,"male",25,2,6,31,21,26,"target",0.75
"söka",7540,"Visual",26,"Socken",0,"female",59,2,5,31,13,29,"target",0.75
"söka",5885,"Visual",11,"Socken",0,"male",62,2,8,37,13,36,"target",0.75
"söka",8373,"Visual",2,"Socken",0,"female",30,6,8,36,19,42,"target",0.75
"söka",3704,"Visual",5,,0,"male",72,4,5,35,26,40,"target",0.75
"söka",2654,"Visual",27,,0,"female",41,2,6,33,15,24,"target",0.75
"söka",6618,"Visual",17,,0,"male",44,1,4,33,7,29,"target",0.75
"söka",4137,"Visual",22,"socke",0,"female",60,4,5,34,7,33,"target",0.75
"söka",776,"Visual",45,,0,"female",40,2,6,29,11,6,"target",0.75
"söka",6537,"Visual",36,"socke",0,"female",35,3,7,35,24,41,"target",0.75
"söka",4432,"Visual",15,"Socken",0,"female",16,3,6,29,18,32,"target",0.75
"söka",7098,"Visual",3,"seife",0,"female",62,1,2,35,1,37,"target",0.75
"söka",4932,"Visual",2,,0,"female",16,2,8,32,19,29,"target",0.75
"söka",6215,"Visual",48,"socke",0,"male",72,4,7,38,19,38,"target",0.75
"söka",3914,"Visual",2,,0,"female",11,3,6,12,11,3,"target",0.75
"söka",3071,"Visual",24,"socke",0,"female",48,3,7,26,24,28,"target",0.75
"söka",8531,"Visual",37,,0,"female",52,4,8,36,30,31,"target",0.75
"söka",6532,"Visual",47,,0,"male",81,6,3,37,10,31,"target",0.75
"söka",7616,"Visual",33,,0,"female",11,2,6,13,2,15,"target",0.75
"söka",3121,"Visual",11,"Socken",0,"female",15,2,5,20,22,34,"target",0.75
"söka",326,"Visual",37,"Socken",0,"female",32,3,6,35,19,32,"target",0.75
"söka",6178,"Visual",22,"socken",0,"female",15,2,4,25,27,21,"target",0.75
"söka",2151,"Visual",2,,0,"female",26,4,11,32,28,33,"target",0.75
"söka",9861,"Visual",32,"socken",0,"male",24,4,7,36,25,41,"target",0.75
"söka",8509,"Visual",21,,0,"male",68,3,5,34,10,18,"target",0.75
"söka",5362,"Visual",34,"Socken",0,"male",33,3,4,35,20,43,"target",0.75
"söka",8699,"Visual",13,,0,"female",80,4,5,36,12,30,"target",0.75
"söka",9781,"Visual",50,"suchen",1,"male",43,4,12,34,35,37,"target",0.75
"söka",8927,"Visual",8,"saft",0,"male",59,5,5,36,9,32,"target",0.75
"söka",527,"Visual",20,"socken",0,"male",71,2,8,34,15,35,"target",0.75
"söka",8706,"Visual",12,"socken",0,"male",70,3,7,34,7,15,"target",0.75
"söka",5449,"Visual",37,"suchen",1,"female",32,2,6,34,27,41,"target",0.75
"söka",1570,"Visual",25,,0,"male",29,4,6,36,19,"NA","target",0.75
"söka",6843,"Visual",24,"socken",0,"male",71,2,6,31,4,28,"target",0.75
"söka",7921,"Visual",23,"Socke",0,"female",15,4,6,27,26,31,"target",0.75
"söka",545,"Visual",3,"soken",0,"female",16,3,4,29,21,25,"target",0.75
"söka",78,"Visual",1,,0,"female",47,3,8,33,26,27,"target",0.75
"söka",6760,"Visual",7,"suchen",1,"male",52,4,7,34,27,39,"target",0.75
"söka",9442,"Visual",7,,0,"female",23,2,6,32,27,34,"target",0.75
"söka",8788,"Visual",30,,0,"male",35,3,9,37,29,42,"target",0.75
"söka",2795,"Visual",32,,0,"female",70,2,7,37,7,7,"target",0.75
"söka",7886,"Visual",2,,0,"female",10,1,6,27,26,31,"target",0.75
"söka",9912,"Visual",22,"socken",0,"male",10,2,4,9,14,9,"target",0.75
"söka",1976,"Visual",12,,0,"male",11,1,3,15,18,9,"target",0.75
"söka",64,"Visual",41,"Socken",0,"female",27,4,7,34,28,42,"target",0.75
"söka",8798,"Visual",49,"Sokken",0,"male",15,2,5,20,18,14,"target",0.75
"söka",6131,"Visual",42,"sockel",0,"female",46,3,8,37,9,20,"target",0.75
"söka",5153,"Visual",30,,0,"female",51,3,6,37,18,37,"target",0.75
"söka",5584,"Visual",40,"suchen",1,"female",30,4,9,37,29,39,"target",0.75
"söka",8707,"Visual",29,"seife",0,"female",63,3,4,35,6,34,"target",0.75
