"Stimulus","Subject","Hand","Session","Block","Mode","Trial","Response","RT","Translation","Correct","Spoken","Written","SpokenProfile","WrittenProfile","Sequence","PositionInSession","Sex","Age","L1","OtherLanguages","NrLang","DS.Span","DS.Total","WST.Right","WST.Wrong","Raven.Right","English.Total","English.MC","English.Cloze","LDT.Hits","LDT.FalseAlarms","LDT.WordRT","LDT.NonwordRT","LDT.APrime","LDT.AverageRT","Simon.CorrectCongruent","Simon.CorrectIncongruent","Simon.CongruentRT","Simon.IncongruentRT","Simon.RTRatio","Simon.RTDifference","HD_LV_Niveau","HD_HV_Niveau","FR_LV_Niveau","FR_HV_Niveau","EN_LV_Niveau","EN_HV_Niveau","ProfileRight","zEnglish.MC","zEnglish.Cloze","English.Overall","Nonresponses","Status","Duration","Swedish","German","English","French","EnglishCognate","SwedishVoc","GermanVoc","EnglishVoc","FrenchVoc","SwedishCons","GermanCons","EnglishCons","FrenchCons","LevGer","LevEng","LevFre","ClosestCognate","MinLev","LevGerCons","LevEngCons","LevFreCons","ClosestCognateCons","MinLevCons","LevGerVoc","LevEngVoc","LevFreVoc","ClosestCognateVoc","MinLevVoc","FreqGerman","FreqEnglish","FreqFrench","FreqTot","FrenchFreq","EnglishFreq","GermanFreq"
"alltid","5277","right",1,1,"Visual",26,"no",2552,"","0",16,15,0,0,"CADB",1,"male",27,"monolingual","English, French, Spanish",3,5,7,29,0,29,NA,NA,NA,1,0.05,174.5,175,0.9875,174.75,1,1,363.5,354,0.9738651994,-9.5,6,6,2,1,4,3,FALSE,NA,NA,-0.8673106478,101,"target",NA,"alltid","allzeit",NA,NA,"no","a-i-","a-ei-",NA,NA,"-llt-d","-llz-t",NA,NA,0.4285714286,1,1,"allzeit",0.4285714286,0.3333333333,1,1,"-llz-t",0.3333333333,0.2,1,1,"a-ei-",0.2,1.61,0,0,1.61,NA,NA,"allzeit"
"alltid","4675","left",1,2,"Visual",24,"no",2795,"","0",10,13,0,0,"DBCA",3,"male",71,"monolingual","English, French",2,5,6,33,0,3,17,11,6,1,0.1,356,795,0.975,575.5,0.9285714286,1,612,510,0.8333333333,-102,5,5,3,3,3,3,FALSE,-0.5771483254,-1.2776437932,-1.8547921185,101,"target",NA,"alltid","allzeit",NA,NA,"no","a-i-","a-ei-",NA,NA,"-llt-d","-llz-t",NA,NA,0.4285714286,1,1,"allzeit",0.4285714286,0.3333333333,1,1,"-llz-t",0.3333333333,0.2,1,1,"a-ei-",0.2,1.61,0,0,1.61,NA,NA,"allzeit"
"ata","7337","right",1,2,"Auditory",24,"yes",3268,"Erde","0",21,16,0,0,"BCAD",2,"female",49,"monolingual","English, French, Italian",3,4,5,36,2,19,30,15,15,1,0.05,270.5,618,0.9875,444.25,1,1,492.5,474.5,0.9634517766,-18,6,6,1,1,4,4,FALSE,0.289928971,0.0536203618,0.3435493328,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","8674","right",1,1,"Auditory",33,"no",2200,"","0",19,17,0,0,"DACB",3,"female",63,"monolingual","English, French, Italian",3,4,6,31,0,23,20,11,9,0.95,0,283,1160.5,0.9875,721.75,1,0.9285714286,528,542,1.0265151515,14,6,6,1,1,2,2,FALSE,-0.5771483254,-0.8338890748,-1.4110374002,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","8968","right",1,1,"Auditory",22,"no",7083,"","0",17,16,0,0,"CADB",1,"male",25,"monolingual","English, French",2,4,6,31,0,21,26,14,12,0.95,0,336,349,0.9875,342.5,1,0.9285714286,349.5,460,1.3161659514,110.5,1,1,3,1,5,3,FALSE,0.0731596469,-0.3901343565,-0.3169747096,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","3914","right",1,1,"Auditory",35,"no",2352,"","0",12,8,0,0,"ACBD",2,"female",11,"monolingual","English, French, Italian",3,4,6,12,7,11,3,0,3,1,0.05,513,662,0.9875,587.5,1,0.8571428571,454.5,522,1.1485148515,67.5,NA,NA,NA,NA,NA,NA,FALSE,-2.9616108904,-1.7213985115,-4.6830094019,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","4137","right",1,1,"Auditory",29,"yes",4576,"ernten","0",19,27,0,0,"BCAD",2,"female",60,"bilingual","English, French, Italian, Spanish",4,4,5,34,0,7,33,15,18,1,0.15,558.5,1045,0.9625,801.75,1,1,877.5,797,0.9082621083,-80.5,6,6,5,5,5,5,FALSE,0.289928971,0.4973750801,0.7873040511,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","2151","right",1,2,"Auditory",6,"no",2135,"","0",13,15,0,0,"ADBC",4,"female",26,"monolingual","English, French, Italian, Spanish",4,8,11,32,0,28,33,17,16,1,0.05,411,585,0.9875,498,0.9285714286,1,589,405,0.6876061121,-184,6,6,4,5,4,4,FALSE,0.7234676192,0.2015386012,0.9250062204,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","9022","right",1,2,"Auditory",6,"yes",4201,"erde","0",14,17,0,0,"CBDA",1,"female",65,"monolingual","English, Italian",2,6,7,33,1,12,29,15,14,1,0,358,848,1,603,1,1,494,588,1.1902834008,94,1,NA,NA,NA,3,NA,FALSE,0.289928971,-0.0942978776,0.1956310933,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","1976","right",1,2,"Auditory",16,"no",1675,"","0",11,13,0,0,"ADBC",4,"male",11,"bilingual","French",1,3,3,15,17,18,9,5,4,1,0.3,607,901.5,0.925,754.25,0.7857142857,0.8571428571,498,498,1,0,6,6,5,5,1,1,FALSE,-1.87776427,-1.573480272,-3.451244542,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","6039","right",1,2,"Auditory",45,"no",11856,"","0",18,18,0,0,"CBDA",1,"female",59,"monolingual","English, French, Italian",3,5,8,31,2,3,21,12,9,0.95,0.05,230,493,0.9736842105,361.5,1,1,519.5,480.5,0.9249278152,-39,6,6,2,3,1,2,FALSE,-0.3603790013,-0.8338890748,-1.1942680761,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","3434","right",1,2,"Auditory",39,"no",1719,"","0",17,26,1,1,"BDAC",4,"female",37,"monolingual","English, French, Spanish",3,3,3,37,3,17,39,16,23,1,0,644,981,1,812.5,1,1,451.5,602.5,1.334440753,151,6,6,4,4,5,5,TRUE,0.5066982951,1.2369662773,1.7436645724,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","1312","right",1,1,"Auditory",27,"yes",3106,"erster","0",2,16,0,0,"CADB",1,"male",77,"monolingual","English, Italian",2,4,6,32,3,2,9,7,2,1,0.45,293.5,1582,0.8875,937.75,1,0.9285714286,403.5,441,1.092936803,37.5,6,6,1,1,2,1,FALSE,-1.4442256218,-1.8693167509,-3.3135423727,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","5491","right",1,1,"Auditory",16,"yes",2528,"essen","1",24,33,0,0,"CADB",1,"female",41,"monolingual","English, French, Italian",3,5,7,35,0,32,43,19,24,1,0.05,289,537,0.9875,413,0.9285714286,1,311,368,1.1832797428,57,6,6,3,3,4,4,FALSE,1.1570062673,1.3848845167,2.5418907841,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","1967","right",1,2,"Auditory",18,"no",4599,"","0",15,14,0,0,"BDAC",4,"male",72,"monolingual","English",1,4,5,31.2916936068,NA,3,10,9,1,0.95,0,370,631.5,0.9875,500.75,1,1,610.5,661.5,1.0835380835,51,5,5,0,0,2,2,FALSE,-1.0106869736,-2.0172349903,-3.0279219639,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","3357","left",1,2,"Auditory",17,"yes",1606,"Erde","0",13,6,0,0,"DBCA",3,"female",44,"monolingual","English, French, Italian",3,4,5,34,1,18,31,16,15,1,0.05,336.5,501,0.9875,418.75,1,0.9285714286,428,541,1.2640186916,113,6,6,4,5,4,4,FALSE,0.5066982951,0.0536203618,0.5603186569,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","3454","right",2,2,"Auditory",37,"yes",2053,"essen","1",15,11,0,0,"BCAD",2,"male",10,"monolingual","English, French",2,4,5,23,15,9,11,4,7,0.9,0,525.5,1066,0.975,795.75,1,0.9285714286,332,436,1.313253012,104,6,6,4,3,5,4,FALSE,-2.094533594,-1.1297255537,-3.2242591478,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","134","right",2,2,"Auditory",10,"no",1595,"","0",24,12,0,0,"ADBC",4,"male",33,"monolingual","English, French, Italian",3,4,6,32,1,24,24,16,8,1,0.05,401,497,0.9875,449,1,1,434,483.5,1.1140552995,49.5,6,6,3,3,4,4,FALSE,0.5066982951,-0.9818073143,-0.4751090192,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","550","right",1,1,"Auditory",49,"yes",1661,"erde oder aether","0",22,24,0,0,"ACBD",2,"female",52,"bilingual","English, French, Italian",3,4,5,35,0,15,27,13,14,1,0.05,344.5,440,0.9875,392.25,1,1,705,729,1.0340425532,24,6,6,3,4,2,2,FALSE,-0.1436096772,-0.0942978776,-0.2379075549,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","4155","right",1,1,"Auditory",3,"no",3765,"","0",22,23,1,0,"DBCA",3,"female",33,"monolingual","English, French, Italian, Spanish",4,4,6,35,0,27,42,20,22,1,0.05,265.5,1025,0.9875,645.25,1,0.9285714286,415.5,388,0.9338146811,-27.5,6,6,5,5,5,5,TRUE,1.3737755914,1.0890480379,2.4628236293,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","5997","right",1,1,"Auditory",25,"yes",3307,"essen","1",16,29,0,0,"DACB",3,"female",33,"monolingual","English, French, Italian, Portuguese",4,5,8,37,0,23,41,19,22,1,0,238.5,404.5,1,321.5,0.9285714286,1,569,535.5,0.9411247803,-33.5,6,6,5,4,5,4,FALSE,1.1570062673,1.0890480379,2.2460543052,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","9093","right",2,1,"Auditory",44,"yes",2285,"erde","0",18,14,0,0,"BCAD",2,"female",15,"monolingual","English, French, Spanish",3,4,6,18,0,23,21,10,11,1,0.15,358.5,733,0.9625,545.75,1,0.8571428571,403.5,415.5,1.029739777,12,6,6,3,6,2,3,FALSE,-0.7939176495,-0.538052596,-1.3319702454,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","1668","right",1,1,"Auditory",11,"no",2960,"","0",21,30,1,1,"DACB",3,"female",37,"monolingual","English, French, Italian",3,4,6,35,4,21,37,19,18,1,0.05,438,755,0.9875,596.5,1,1,418.5,463,1.1063321386,44.5,6,1,4,4,4,3,TRUE,1.1570062673,0.4973750801,1.6543813475,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","7479","right",1,2,"Auditory",21,"no",2374,"","0",16,18,0,0,"ACBD",2,"male",25,"monolingual","English, French, Spanish, Arabic",4,8,11,38,1,34,43,19,24,0.95,0,121,185.5,0.9875,153.25,0.8571428571,0.9285714286,312,326,1.0448717949,14,6,6,3,3,5,5,FALSE,1.1570062673,1.3848845167,2.5418907841,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","7569","right",1,2,"Auditory",45,"no",1107,"","0",6,12,0,0,"BDAC",4,"male",10,"monolingual","English",1,5,7,4,0,8,6,4,2,0.95,0.05,796,581,0.9736842105,688.5,0.9285714286,0.9285714286,608,524,0.8618421053,-84,4,5,0,0,2,2,FALSE,-2.094533594,-1.8693167509,-3.963850345,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","3704","right",1,1,"Auditory",35,"no",4709,"","0",20,29,0,0,"ACBD",2,"male",72,"monolingual","English, French, Italian, Spanish",4,4,5,35,0,26,40,18,22,1,0,303,573.5,1,438.25,1,1,520.5,464,0.8914505283,-56.5,6,6,4,4,3,3,FALSE,0.9402369433,1.0890480379,2.0292849811,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","1350","right",1,2,"Auditory",1,"yes",2227,"erde","0",18,26,0,0,"BCAD",2,"male",43,"bilingual","English, French, Italian, Spanish",4,7,10,38,0,31,38,17,21,0.95,0.05,133,224,0.9736842105,178.5,0.9285714286,1,369,340.5,0.9227642276,-28.5,6,6,5,5,4,4,FALSE,0.7234676192,0.9411297984,1.6645974176,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","9193","left",1,2,"Auditory",27,"no",1218,"","0",17,20,0,0,"DACB",3,"female",25,"bilingual","English, French, Italian, Spanish, Catalan, Greek, Bahasa, Portuguese",5,4,6,32,0,20,38,18,20,1,0.05,223.5,346,0.9875,284.75,1,0.9285714286,338,346,1.0236686391,8,6,6,4,4,4,4,FALSE,0.9402369433,0.793211559,1.7334485022,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","7540","right",1,2,"Auditory",36,"yes",2169,"Aether","0",23,14,0,0,"BDAC",4,"female",59,"monolingual","English, French",2,3,5,31,2,13,29,14,15,1,0,605,773,1,689,0.9285714286,1,762,817,1.0721784777,55,6,6,3,3,3,3,FALSE,0.0731596469,0.0536203618,0.1267800087,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","6800","right",1,1,"Auditory",48,"no",1442,"","0",20,16,0,1,"BCAD",2,"female",28,"monolingual","English, French, Italian, Spanish",4,5,6,31,0,13,NA,NA,NA,1,0,332,384.5,1,358.25,1,0.9285714286,429,523,1.2191142191,94,6,6,5,5,5,5,TRUE,NA,NA,0.718511292,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","6131","right",1,2,"Auditory",5,"yes",2725,"erde","0",26,18,0,0,"DBCA",3,"female",46,"bilingual","English, French, Italian",3,6,8,37,4,9,20,8,12,0.9,0,501.5,461,0.975,481.25,1,1,528,617,1.1685606061,89,6,6,4,5,3,4,FALSE,-1.2274562977,-0.3901343565,-1.6175906542,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","3172","right",1,2,"Auditory",28,"yes",1964,"ernten","0",14,12,0,0,"CADB",1,"male",16,"monolingual","English, French",2,6,8,23,0,17,19,8,11,1,0,326.5,432,1,379.25,1,1,420,413.5,0.9845238095,-6.5,4,5,1,1,3,3,FALSE,-1.2274562977,-0.538052596,-1.7655088936,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","552","right",1,1,"Auditory",29,"yes",4743,"äther","0",17,18,0,0,"CBDA",1,"female",56,"monolingual","English, French, Italian",3,4,6,36,0,24,30,14,16,1,0,201,288.5,1,244.75,1,0.8571428571,464.5,477.5,1.0279870829,13,5,5,4,4,3,2,FALSE,0.0731596469,0.2015386012,0.2746982481,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","8707","right",1,1,"Auditory",39,"yes",2161,"erde","0",18,26,0,0,"ACBD",2,"female",63,"monolingual","English, French, Spanish",3,4,4,35,5,6,34,17,17,1,0.1,357.5,1007.5,0.975,682.5,1,1,517.5,569,1.0995169082,51.5,5,5,4,4,4,4,FALSE,0.7234676192,0.3494568407,1.0729244598,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","6832","right",1,2,"Auditory",7,"no",3202,"","0",21,26,0,0,"ADBC",4,"female",53,"monolingual","English, French, Spanish, Greek",4,5,8,36,1,20,33,14,19,1,0,317,355.5,1,336.25,1,1,653,642.5,0.9839203675,-10.5,6,6,3,3,2,2,FALSE,0.0731596469,0.6452933196,0.7184529664,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","5153","right",1,1,"Auditory",41,"no",3221,"","0",25,28,0,0,"ACBD",2,"female",51,"monolingual","English, French, Italian",3,4,6,37,1,18,37,15,22,0.95,0,247,480.5,0.9875,363.75,1,0.9285714286,384,458,1.1927083333,74,6,6,4,4,4,4,FALSE,0.289928971,1.0890480379,1.3789770088,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","8699","right",1,2,"Auditory",31,"yes",3440,"erde","0",13,25,0,0,"BCAD",2,"female",80,"bilingual","English, French, Italian, Spanish",4,4,5,36,0,12,30,13,17,1,0.05,198.5,1003,0.9875,600.75,1,1,433.5,474,1.0934256055,40.5,6,6,5,5,5,5,FALSE,-0.1436096772,0.3494568407,0.2058471635,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","1034","right",1,1,"Auditory",17,"yes",3005,"Erde","0",19,20,0,0,"DBCA",3,"female",51,"monolingual","English, French, Italian",3,5,6,32,0,23,19,8,11,1,0,327.5,506.5,1,417,1,1,526,514,0.9771863118,-12,5,5,2,2,3,2,FALSE,-1.2274562977,-0.538052596,-1.7655088936,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","5290","right",1,2,"Auditory",34,"no",1189,"","0",5,5,0,0,"ACBD",2,"female",10,"bilingual","French, Serbian",2,4,6,20,22,4,10,6,4,1,0.3,390,656.5,0.925,523.25,0.9285714286,1,673,702.5,1.043833581,29.5,6,6,0,0,3,3,FALSE,-1.6609949459,-1.573480272,-3.2344752179,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","6843","right",1,1,"Auditory",37,"no",2762,"","0",13,16,0,0,"DACB",3,"male",71,"monolingual","English, French",2,5,6,31,0,4,28,16,12,0.9,0.05,482.5,1394,0.9597953216,938.25,1,1,586.5,583,0.9940323956,-3.5,6,6,1,1,4,4,FALSE,0.5066982951,-0.3901343565,0.1165639385,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
"ata","1401","right",1,2,"Auditory",21,"no",3564,"","0",20,22,0,0,"DBCA",3,"male",59,"monolingual","English, French, Italian, Spanish",4,6,10,38,0,21,39,19,20,0.95,0,267,317,0.9875,292,1,1,450.5,437,0.9700332963,-13.5,6,6,3,3,3,3,FALSE,1.1570062673,0.793211559,1.9502178263,87,"target",701,"Eta","Es@n","it",NA,"yes","E-a","E-@-","i-",NA,"-t-","-s-n","-t",NA,0.75,0.6666666667,1,"it",0.6666666667,0.5,0.3333333333,1,"-t",0.3333333333,0.5,0.6666666667,1,"i-",0.6666666667,438.36,251.88,0,690.24,NA,"eat","essen"
